location_id,city,state,country,geo_risk_score
2130,Ambattur,Kerala,India,0.153
2131,Panvel,Telangana,India,0.3
2132,Nanded,Odisha,India,0.241
2133,Aurangabad,Gujarat,India,0.157
2134,Raipur,Sikkim,India,0.015
2135,Faridabad,Goa,India,0.13
2136,Hosur,Andhra Pradesh,India,0.104
2137,Karaikudi,Sikkim,India,0.384
2138,Nagpur,Punjab,India,0.333
2139,Haldia,Odisha,India,0.243
2140,Thane,Tripura,India,0.162
2141,Phagwara,Uttar Pradesh,India,0.356
2142,Sambhal,Punjab,India,0.105
2143,Meerut,Tripura,India,0.289
2144,Kadapa,Madhya Pradesh,India,0.237
2145,Ratlam,Andhra Pradesh,India,0.358
2146,Jorhat,Goa,India,0.183
2147,Malegaon,Himachal Pradesh,India,0.419
2148,Bikaner,Maharashtra,India,0.566
2149,Avadi,Madhya Pradesh,India,0.195
2150,Aurangabad,Tamil Nadu,India,0.268
2151,Fatehpur,Himachal Pradesh,India,0.153
2152,Pali,Bihar,India,0.073
2153,Tumkur,Himachal Pradesh,India,0.248
2154,Secunderabad,Meghalaya,India,0.56
2155,Ongole,Goa,India,0.363
2156,Durg,Madhya Pradesh,India,0.161
2157,Belgaum,West Bengal,India,0.288
2158,Ambattur,Chhattisgarh,India,0.297
2159,Mira-Bhayandar,Manipur,India,0.411
2160,Nagercoil,Nagaland,India,0.219
2161,Bhimavaram,Maharashtra,India,0.18
2162,Bellary,Andhra Pradesh,India,0.111
2163,Hosur,Meghalaya,India,0.352
2164,Nanded,West Bengal,India,0.44
2165,Sambalpur,Sikkim,India,0.467
2166,Bhilai,West Bengal,India,0.361
2167,Guwahati,Nagaland,India,0.074
2168,Moradabad,Odisha,India,0.386
2169,Patiala,Jharkhand,India,0.391
2170,Gandhidham,Jharkhand,India,0.316
2171,Fatehpur,Himachal Pradesh,India,0.372
2172,Agartala,Nagaland,India,0.376
2173,Howrah,Tamil Nadu,India,0.364
2174,Kamarhati,Jharkhand,India,0.267
2175,Ahmedabad,Manipur,India,0.169
2176,Singrauli,Arunachal Pradesh,India,0.388
2177,Thiruvananthapuram,Gujarat,India,0.14
2178,Kolhapur,Himachal Pradesh,India,0.216
2179,Kolkata,Assam,India,0.099
2180,Hapur,Manipur,India,0.3
2181,Raebareli,Maharashtra,India,0.701
2182,Sambalpur,Meghalaya,India,0.426
2183,Shimla,Arunachal Pradesh,India,0.136
2184,Bokaro,Meghalaya,India,0.191
2185,Visakhapatnam,Rajasthan,India,0.345
2186,North Dumdum,Uttarakhand,India,0.279
2187,Kakinada,Kerala,India,0.313
2188,Mangalore,West Bengal,India,0.022
2189,Ulhasnagar,Andhra Pradesh,India,0.321
2190,Ramagundam,Arunachal Pradesh,India,0.349
2191,Jaunpur,Chhattisgarh,India,0.531
2192,Arrah,Andhra Pradesh,India,0.165
2193,Raurkela Industrial Township,Tamil Nadu,India,0.18
2194,Panipat,Telangana,India,0.387
2195,Uluberia,Assam,India,0.085
2196,Ozhukarai,Telangana,India,0.311
2197,Mysore,West Bengal,India,0.303
2198,Munger,Kerala,India,0.263
2199,Ludhiana,Andhra Pradesh,India,0.367
2200,Bhiwani,Andhra Pradesh,India,0.073
2201,Gopalpur,Haryana,India,0.193
2202,Bongaigaon,Andhra Pradesh,India,0.661
2203,Bellary,Jharkhand,India,0.065
2204,Chittoor,Arunachal Pradesh,India,0.229
2205,Bulandshahr,Tripura,India,0.278
2206,Motihari,Nagaland,India,0.237
2207,Bhagalpur,Jharkhand,India,0.348
2208,Mau,Telangana,India,0.252
2209,Allahabad,Goa,India,0.118
2210,Nagaon,Bihar,India,0.11
2211,Sasaram,Arunachal Pradesh,India,0.166
2212,Sambhal,Mizoram,India,0.103
2213,Jalandhar,Nagaland,India,0.117
2214,Bhiwani,Rajasthan,India,0.357
2215,Imphal,Tamil Nadu,India,0.265
2216,Ratlam,Assam,India,0.068
2217,Panchkula,Uttarakhand,India,0.024
2218,Salem,Bihar,India,0.339
2219,Indore,West Bengal,India,0.146
2220,Aurangabad,Bihar,India,0.336
2221,Salem,Madhya Pradesh,India,0.466
2222,Sambalpur,Himachal Pradesh,India,0.244
2223,Surendranagar Dudhrej,Bihar,India,0.144
2224,Thiruvananthapuram,Bihar,India,0.049
2225,Muzaffarnagar,Chhattisgarh,India,0.647
2226,Kulti,Rajasthan,India,0.514
2227,Latur,Nagaland,India,0.083
2228,Lucknow,Haryana,India,0.438
2229,Raebareli,Tamil Nadu,India,0.276
2230,Bardhaman,Bihar,India,0.32
2231,Chennai,Assam,India,0.232
2232,Fatehpur,Telangana,India,0.187
2233,Eluru,Jharkhand,India,0.404
2234,Faridabad,Himachal Pradesh,India,0.292
2235,Mysore,Goa,India,0.133
2236,Ambattur,Chhattisgarh,India,0.271
2237,Ambarnath,Sikkim,India,0.19
2238,Kota,Sikkim,India,0.09
2239,Dhanbad,Tamil Nadu,India,0.216
2240,Dehri,Chhattisgarh,India,0.047
2241,Parbhani,Arunachal Pradesh,India,0.222
2242,Bellary,Jharkhand,India,0.044
2243,Sagar,Uttar Pradesh,India,0.6
2244,Farrukhabad,Karnataka,India,0.462
2245,Faridabad,Tripura,India,0.276
2246,Aligarh,Maharashtra,India,0.251
2247,Thoothukudi,Telangana,India,0.344
2248,Raiganj,Andhra Pradesh,India,0.07
2249,Kishanganj,Nagaland,India,0.305
2250,Aurangabad,Chhattisgarh,India,0.267
2251,Rajpur Sonarpur,Himachal Pradesh,India,0.736
2252,Shivpuri,Tripura,India,0.122
2253,Haldia,Uttarakhand,India,0.088
2254,Nagercoil,Rajasthan,India,0.049
2255,Nagercoil,Himachal Pradesh,India,0.161
2256,Berhampur,Punjab,India,0.121
2257,Jalandhar,Maharashtra,India,0.091
2258,Loni,Madhya Pradesh,India,0.545
2259,Baranagar,Manipur,India,0.093
2260,Gulbarga,Bihar,India,0.603
2261,Ozhukarai,Himachal Pradesh,India,0.589
2262,Darbhanga,Meghalaya,India,0.13
2263,Alappuzha,Kerala,India,0.284
2264,Sultan Pur Majra,Telangana,India,0.46
2265,Davanagere,Tripura,India,0.411
2266,Bhilai,Jharkhand,India,0.188
2267,Jabalpur,Tamil Nadu,India,0.547
2268,Khora ,Odisha,India,0.605
2269,Hospet,Rajasthan,India,0.26
2270,Munger,Goa,India,0.329
2271,Ballia,Haryana,India,0.107
2272,Thiruvananthapuram,Odisha,India,0.49
2273,Bharatpur,Mizoram,India,0.527
2274,Phagwara,Goa,India,0.568
2275,Akola,Odisha,India,0.275
2276,Alwar,Madhya Pradesh,India,0.054
2277,Alappuzha,Maharashtra,India,0.237
2278,Thiruvananthapuram,Sikkim,India,0.223
2279,Surendranagar Dudhrej,Gujarat,India,0.052
2280,Thoothukudi,Karnataka,India,0.312
2281,Dibrugarh,Tamil Nadu,India,0.601
2282,Delhi,West Bengal,India,0.217
2283,Bathinda,Madhya Pradesh,India,0.342
2284,Karnal,West Bengal,India,0.277
2285,Hubli–Dharwad,Tripura,India,0.121
2286,Gorakhpur,Bihar,India,0.313
2287,Sultan Pur Majra,Bihar,India,0.3
2288,Guna,Assam,India,0.306
2289,Tirupati,Tripura,India,0.102
2290,Bathinda,Assam,India,0.463
2291,Dewas,Uttarakhand,India,0.337
2292,Narasaraopet,Goa,India,0.287
2293,Rampur,Andhra Pradesh,India,0.576
2294,Nandyal,Odisha,India,0.458
2295,Chittoor,Tamil Nadu,India,0.129
2296,Patna,Uttar Pradesh,India,0.492
2297,Udupi,Mizoram,India,0.607
2298,Adoni,Tamil Nadu,India,0.219
2299,Suryapet,Uttarakhand,India,0.168
2300,Dehri,Mizoram,India,0.274
2301,Kozhikode,Madhya Pradesh,India,0.133
2302,Berhampore,Punjab,India,0.179
2303,Chapra,Meghalaya,India,0.488
2304,Motihari,Arunachal Pradesh,India,0.224
2305,Vijayawada,Karnataka,India,0.204
2306,Ulhasnagar,Madhya Pradesh,India,0.124
2307,Dharmavaram,Arunachal Pradesh,India,0.375
2308,Thoothukudi,Mizoram,India,0.387
2309,Aurangabad,Haryana,India,0.469
2310,Unnao,Sikkim,India,0.157
2311,Navi Mumbai,Uttarakhand,India,0.21
2312,Vellore,Jharkhand,India,0.469
2313,Jabalpur,Odisha,India,0.074
2314,Jabalpur,Himachal Pradesh,India,0.451
2315,Madanapalle,Mizoram,India,0.477
2316,Darbhanga,Sikkim,India,0.381
2317,Bardhaman,Madhya Pradesh,India,0.12
2318,Madanapalle,Karnataka,India,0.05
2319,Korba,Madhya Pradesh,India,0.695
2320,Mysore,Tripura,India,0.224
2321,Haldia,Rajasthan,India,0.568
2322,Belgaum,Manipur,India,0.295
2323,Kota,Gujarat,India,0.04
2324,Malda,Himachal Pradesh,India,0.169
2325,Patna,Rajasthan,India,0.306
2326,Erode,Maharashtra,India,0.116
2327,Jorhat,Tripura,India,0.066
2328,Mahbubnagar,Haryana,India,0.078
2329,Ajmer,Maharashtra,India,0.164
2330,Thane,Mizoram,India,0.215
2331,Gudivada,Uttarakhand,India,0.331
2332,Panipat,Chhattisgarh,India,0.245
2333,Dehri,Andhra Pradesh,India,0.112
2334,Katni,Telangana,India,0.34
2335,Chittoor,Madhya Pradesh,India,0.199
2336,Bhusawal,Assam,India,0.372
2337,Barasat,Punjab,India,0.555
2338,Dehri,Chhattisgarh,India,0.078
2339,Nagercoil,Meghalaya,India,0.184
2340,Chittoor,Uttarakhand,India,0.073
2341,Vijayanagaram,Chhattisgarh,India,0.231
2342,Bhilai,Tripura,India,0.543
2343,Raipur,Assam,India,0.326
2344,Jalgaon,Uttarakhand,India,0.402
2345,Aurangabad,Haryana,India,0.324
2346,Tirupati,Goa,India,0.108
2347,Gudivada,Bihar,India,0.328
2348,Begusarai,Bihar,India,0.344
2349,Mahbubnagar,Uttarakhand,India,0.356
2350,Thiruvananthapuram,Punjab,India,0.085
2351,Chandigarh,Assam,India,0.286
2352,Kota,Mizoram,India,0.069
2353,Jalandhar,Arunachal Pradesh,India,0.228
2354,Bathinda,Telangana,India,0.384
2355,Jalandhar,Maharashtra,India,0.119
2356,Satara,Karnataka,India,0.112
2357,Sirsa,Sikkim,India,0.103
2358,Bongaigaon,Mizoram,India,0.755
2359,Noida,Meghalaya,India,0.397
2360,Tiruvottiyur,Manipur,India,0.159
2361,Gurgaon,Manipur,India,0.345
2362,Ozhukarai,Maharashtra,India,0.225
2363,Aligarh,Bihar,India,0.445
2364,Bilaspur,Mizoram,India,0.121
2365,Ujjain,Meghalaya,India,0.401
2366,Kharagpur,Chhattisgarh,India,0.178
2367,Sagar,Chhattisgarh,India,0.58
2368,Tadepalligudem,Assam,India,0.175
2369,Karimnagar,Chhattisgarh,India,0.734
2370,Bathinda,Tamil Nadu,India,0.014
2371,Jalgaon,Kerala,India,0.483
2372,Hospet,Mizoram,India,0.398
2373,Madurai,Arunachal Pradesh,India,0.699
2374,Tirunelveli,Maharashtra,India,0.254
2375,Rajahmundry,Manipur,India,0.187
2376,Amaravati,Madhya Pradesh,India,0.137
2377,Tadipatri,Goa,India,0.365
2378,Dhule,Telangana,India,0.561
2379,Parbhani,Goa,India,0.38
2380,Sultan Pur Majra,Kerala,India,0.206
2381,Ramgarh,Goa,India,0.269
2382,Guntur,Maharashtra,India,0.165
2383,South Dumdum,Punjab,India,0.583
2384,Aurangabad,Manipur,India,0.198
2385,Jamalpur,Rajasthan,India,0.036
2386,Tirunelveli,Goa,India,0.109
2387,Kulti,Meghalaya,India,0.545
2388,Jammu,Kerala,India,0.265
2389,Gwalior,Jharkhand,India,0.355
2390,Bongaigaon,Meghalaya,India,0.579
2391,Nashik,Nagaland,India,0.637
2392,Bettiah,Gujarat,India,0.681
2393,Jaunpur,Karnataka,India,0.333
2394,Tiruchirappalli,Madhya Pradesh,India,0.256
2395,Panihati,Nagaland,India,0.654
2396,Pudukkottai,Himachal Pradesh,India,0.351
2397,Jamalpur,Gujarat,India,0.228
2398,Guwahati,Manipur,India,0.094
2399,Gandhinagar,Madhya Pradesh,India,0.365
2400,Dhanbad,Jharkhand,India,0.12
2401,Kollam,Sikkim,India,0.403
2402,Dharmavaram,Assam,India,0.242
2403,Ghaziabad,Nagaland,India,0.246
2404,Udupi,Kerala,India,0.231
2405,Bihar Sharif,Bihar,India,0.266
2406,Dibrugarh,Karnataka,India,0.358
2407,Berhampur,Himachal Pradesh,India,0.068
2408,Karimnagar,Gujarat,India,0.183
2409,Allahabad,Karnataka,India,0.17
2410,Kochi,Nagaland,India,0.256
2411,Farrukhabad,Bihar,India,0.514
2412,Phagwara,Uttarakhand,India,0.282
2413,Loni,Assam,India,0.097
2414,Shimla,Andhra Pradesh,India,0.419
2415,Ulhasnagar,Arunachal Pradesh,India,0.529
2416,Baranagar,Punjab,India,0.437
2417,Giridih,Assam,India,0.489
2418,Muzaffarnagar,Punjab,India,0.352
2419,Shimla,Rajasthan,India,0.137
2420,Chandigarh,Chhattisgarh,India,0.282
2421,Vadodara,Arunachal Pradesh,India,0.271
2422,Kottayam,Rajasthan,India,0.213
2423,Kochi,Goa,India,0.228
2424,Sultan Pur Majra,Uttar Pradesh,India,0.044
2425,Saharsa,Manipur,India,0.281
2426,Chandrapur,Goa,India,0.155
2427,Bhusawal,Sikkim,India,0.433
2428,Navi Mumbai,Jharkhand,India,0.277
2429,Pune,Himachal Pradesh,India,0.202
2430,Jalgaon,Tripura,India,0.565
2431,Panchkula,Meghalaya,India,0.102
2432,Durgapur,Chhattisgarh,India,0.314
2433,Orai,Madhya Pradesh,India,0.195
2434,Bijapur,Mizoram,India,0.422
2435,Durg,Gujarat,India,0.228
2436,Karnal,Goa,India,0.041
2437,Secunderabad,Maharashtra,India,0.396
2438,Madhyamgram,Haryana,India,0.324
2439,Junagadh,Maharashtra,India,0.616
2440,Varanasi,West Bengal,India,0.109
2441,Visakhapatnam,Gujarat,India,0.515
2442,Etawah,Rajasthan,India,0.154
2443,Asansol,West Bengal,India,0.337
2444,Mira-Bhayandar,Chhattisgarh,India,0.174
2445,Karawal Nagar,Mizoram,India,0.283
2446,Mira-Bhayandar,Odisha,India,0.148
2447,Morbi,Uttar Pradesh,India,0.249
2448,Jhansi,Chhattisgarh,India,0.089
2449,Vijayawada,West Bengal,India,0.335
2450,Ratlam,Sikkim,India,0.185
2451,Agra,Mizoram,India,0.252
2452,Mango,Assam,India,0.129
2453,Surendranagar Dudhrej,Haryana,India,0.278
2454,Ghaziabad,Tamil Nadu,India,0.155
2455,Ambala,Maharashtra,India,0.612
2456,Nagpur,Bihar,India,0.031
2457,Etawah,Chhattisgarh,India,0.342
2458,Gandhidham,Madhya Pradesh,India,0.353
2459,Secunderabad,Maharashtra,India,0.043
2460,Dehri,Assam,India,0.373
2461,Shimla,Meghalaya,India,0.109
2462,Durgapur,Kerala,India,0.31
2463,Jalna,Odisha,India,0.05
2464,Mangalore,Tripura,India,0.39
2465,Chennai,Telangana,India,0.06
2466,Chinsurah,West Bengal,India,0.203
2467,Solapur,Andhra Pradesh,India,0.116
2468,Patna,Manipur,India,0.508
2469,Baranagar,Himachal Pradesh,India,0.329
2470,Sultan Pur Majra,Arunachal Pradesh,India,0.26
2471,Ambarnath,Tripura,India,0.529
2472,Bhopal,Kerala,India,0.777
2473,Sultan Pur Majra,Punjab,India,0.277
2474,North Dumdum,Madhya Pradesh,India,0.119
2475,Chittoor,Himachal Pradesh,India,0.064
2476,Rajahmundry,Madhya Pradesh,India,0.315
2477,Aligarh,Karnataka,India,0.527
2478,Kakinada,Rajasthan,India,0.311
2479,Gurgaon,West Bengal,India,0.283
2480,Khandwa,Haryana,India,0.233
2481,Kulti,Bihar,India,0.356
2482,Karaikudi,Odisha,India,0.467
2483,Thoothukudi,Himachal Pradesh,India,0.189
2484,Imphal,Tripura,India,0.109
2485,Vadodara,Bihar,India,0.145
2486,Jhansi,Madhya Pradesh,India,0.166
2487,Tumkur,Maharashtra,India,0.225
2488,Amaravati,Nagaland,India,0.258
2489,Bhalswa Jahangir Pur,Nagaland,India,0.234
2490,Madurai,Chhattisgarh,India,0.282
2491,Salem,Chhattisgarh,India,0.351
2492,Ichalkaranji,Bihar,India,0.174
2493,Bhopal,Nagaland,India,0.509
2494,Guntakal,Tripura,India,0.334
2495,Kalyan-Dombivli,Punjab,India,0.263
2496,Uluberia,Meghalaya,India,0.152
2497,Noida,Rajasthan,India,0.167
2498,Nanded,Chhattisgarh,India,0.025
2499,Jabalpur,Jharkhand,India,0.347
2500,Farrukhabad,Assam,India,0.146
2501,Imphal,Maharashtra,India,0.172
2502,Bhagalpur,Bihar,India,0.413
2503,Sambalpur,Kerala,India,0.092
2504,Malda,Goa,India,0.146
2505,Malda,Goa,India,0.091
2506,Firozabad,Meghalaya,India,0.203
2507,Mumbai,Kerala,India,0.217
2508,Arrah,Karnataka,India,0.309
2509,Guna,Karnataka,India,0.171
2510,Nizamabad,Goa,India,0.268
2511,Chennai,Rajasthan,India,0.088
2512,Bally,Manipur,India,0.309
2513,Pune,Punjab,India,0.425
2514,Tiruvottiyur,Haryana,India,0.108
2515,Tirunelveli,Rajasthan,India,0.194
2516,Bhiwandi,Goa,India,0.241
2517,Begusarai,Madhya Pradesh,India,0.615
2518,Thoothukudi,Odisha,India,0.22
2519,Gandhidham,Nagaland,India,0.033
2520,Bhalswa Jahangir Pur,West Bengal,India,0.364
2521,Sangli-Miraj & Kupwad,Nagaland,India,0.087
2522,Alwar,Tamil Nadu,India,0.074
2523,Karawal Nagar,Tripura,India,0.256
2524,Tiruchirappalli,Tamil Nadu,India,0.272
2525,Sasaram,Himachal Pradesh,India,0.557
2526,Jalgaon,Odisha,India,0.047
2527,Dibrugarh,Bihar,India,0.337
2528,Jaunpur,Rajasthan,India,0.523
2529,Kadapa,Karnataka,India,0.645
2530,Sasaram,Andhra Pradesh,India,0.053
2531,Bhavnagar,Meghalaya,India,0.147
2532,Pallavaram,Himachal Pradesh,India,0.135
2533,Secunderabad,West Bengal,India,0.074
2534,Sri Ganganagar,Punjab,India,0.269
2535,Hajipur,Madhya Pradesh,India,0.17
2536,Lucknow,Assam,India,0.397
2537,Thiruvananthapuram,Uttarakhand,India,0.125
2538,Saharanpur,Uttar Pradesh,India,0.219
2539,Jamnagar,Andhra Pradesh,India,0.263
2540,Saharsa,Punjab,India,0.253
2541,Alappuzha,West Bengal,India,0.248
2542,Hazaribagh,Odisha,India,0.061
2543,Eluru,Manipur,India,0.075
2544,Bhiwandi,Uttar Pradesh,India,0.14
2545,New Delhi,Tamil Nadu,India,0.177
2546,Gurgaon,Maharashtra,India,0.068
2547,Sasaram,Bihar,India,0.113
2548,Noida,Haryana,India,0.439
2549,Nellore,Bihar,India,0.142
2550,Vadodara,Manipur,India,0.211
2551,Hazaribagh,Assam,India,0.135
2552,Gandhidham,Bihar,India,0.186
2553,Jammu,Jharkhand,India,0.289
2554,Jorhat,Bihar,India,0.212
2555,Pali,Arunachal Pradesh,India,0.283
2556,Visakhapatnam,Goa,India,0.068
2557,Junagadh,Himachal Pradesh,India,0.309
2558,Vasai-Virar,Nagaland,India,0.141
2559,Udupi,Bihar,India,0.709
2560,Navi Mumbai,Manipur,India,0.385
2561,Navi Mumbai,Punjab,India,0.112
2562,Begusarai,Nagaland,India,0.542
2563,Mango,Maharashtra,India,0.436
2564,Ambala,West Bengal,India,0.105
2565,Ludhiana,Gujarat,India,0.052
2566,Nagercoil,Mizoram,India,0.35
2567,Surendranagar Dudhrej,Uttarakhand,India,0.615
2568,Jalandhar,Mizoram,India,0.228
2569,Tumkur,Karnataka,India,0.329
2570,Dindigul,Himachal Pradesh,India,0.271
2571,Dharmavaram,Maharashtra,India,0.251
2572,Ramagundam,Odisha,India,0.264
2573,Chandrapur,Jharkhand,India,0.19
2574,Munger,Odisha,India,0.184
2575,Delhi,Kerala,India,0.378
2576,Bettiah,Sikkim,India,0.262
2577,Khora ,Jharkhand,India,0.389
2578,Motihari,Himachal Pradesh,India,0.237
2579,Etawah,Tripura,India,0.352
2580,Cuttack,Odisha,India,0.212
2581,Barasat,Chhattisgarh,India,0.171
2582,Ludhiana,Punjab,India,0.219
2583,Chandigarh,Manipur,India,0.3
2584,Sultan Pur Majra,Madhya Pradesh,India,0.47
2585,Khammam,Kerala,India,0.463
2586,North Dumdum,Kerala,India,0.3
2587,Sambalpur,Tamil Nadu,India,0.146
2588,Hazaribagh,Tripura,India,0.151
2589,Unnao,Maharashtra,India,0.384
2590,Malegaon,Karnataka,India,0.383
2591,Bhimavaram,Chhattisgarh,India,0.129
2592,Aurangabad,Uttar Pradesh,India,0.241
2593,Pune,West Bengal,India,0.169
2594,Allahabad,Odisha,India,0.21
2595,Panchkula,Assam,India,0.473
2596,Raiganj,Uttar Pradesh,India,0.66
2597,Suryapet,Andhra Pradesh,India,0.44
2598,Unnao,Meghalaya,India,0.473
2599,Tiruvottiyur,Odisha,India,0.333
2600,Medininagar,Uttarakhand,India,0.119
2601,Tirupati,Tamil Nadu,India,0.122
2602,Shimoga,Manipur,India,0.381
2603,Unnao,Gujarat,India,0.222
2604,Ichalkaranji,Telangana,India,0.066
2605,Hazaribagh,Punjab,India,0.163
2606,Jodhpur,Uttarakhand,India,0.13
2607,New Delhi,Sikkim,India,0.515
2608,Bhilwara,Punjab,India,0.338
2609,Amritsar,Sikkim,India,0.49
2610,Junagadh,Andhra Pradesh,India,0.268
2611,Noida,Maharashtra,India,0.243
2612,Kolkata,Manipur,India,0.456
2613,Bhalswa Jahangir Pur,Maharashtra,India,0.051
2614,Giridih,Sikkim,India,0.104
2615,Ulhasnagar,Haryana,India,0.221
2616,Amroha,Meghalaya,India,0.218
2617,Sri Ganganagar,Gujarat,India,0.22
2618,Vellore,Goa,India,0.046
2619,Bokaro,Goa,India,0.067
2620,Katihar,Rajasthan,India,0.22
2621,Jaunpur,Manipur,India,0.456
2622,Bharatpur,Andhra Pradesh,India,0.18
2623,Ratlam,Karnataka,India,0.292
2624,Gorakhpur,Andhra Pradesh,India,0.16
2625,Erode,Goa,India,0.092
2626,Ratlam,Andhra Pradesh,India,0.307
2627,Mahbubnagar,Andhra Pradesh,India,0.434
2628,Shimoga,Nagaland,India,0.563
2629,Noida,Punjab,India,0.324
2630,Panvel,Tripura,India,0.082
2631,Giridih,Assam,India,0.2
2632,Korba,Tripura,India,0.371
2633,Ballia,Telangana,India,0.213
2634,Bhopal,Punjab,India,0.1
2635,Tinsukia,Gujarat,India,0.285
2636,South Dumdum,Karnataka,India,0.187
2637,Raichur,Telangana,India,0.247
2638,Ahmedabad,Manipur,India,0.252
2639,Yamunanagar,Gujarat,India,0.499
2640,Ramgarh,Sikkim,India,0.709
2641,Visakhapatnam,Himachal Pradesh,India,0.427
2642,Bulandshahr,Madhya Pradesh,India,0.486
2643,Orai,Sikkim,India,0.349
2644,Warangal,Uttar Pradesh,India,0.19
2645,Kamarhati,Manipur,India,0.524
2646,Sambalpur,Uttar Pradesh,India,0.243
2647,Gandhidham,Uttar Pradesh,India,0.432
2648,Thrissur,Sikkim,India,0.378
2649,Kakinada,Maharashtra,India,0.76
2650,Berhampur,Punjab,India,0.518
2651,Ahmedabad,Tripura,India,0.171
2652,Uluberia,Karnataka,India,0.259
2653,Tenali,Arunachal Pradesh,India,0.183
2654,Thoothukudi,Madhya Pradesh,India,0.575
2655,Kanpur,Chhattisgarh,India,0.273
2656,Singrauli,Manipur,India,0.563
2657,Davanagere,Nagaland,India,0.258
2658,Visakhapatnam,Sikkim,India,0.223
2659,Dibrugarh,Punjab,India,0.254
2660,Tenali,Gujarat,India,0.23
2661,Bhind,Madhya Pradesh,India,0.16
2662,Arrah,Odisha,India,0.199
2663,Vijayanagaram,Uttar Pradesh,India,0.04
2664,Hazaribagh,Chhattisgarh,India,0.523
2665,Guntakal,Sikkim,India,0.297
2666,Karimnagar,Karnataka,India,0.247
2667,Ramagundam,Arunachal Pradesh,India,0.048
2668,Naihati,Meghalaya,India,0.395
2669,Rampur,Meghalaya,India,0.135
2670,Parbhani,Chhattisgarh,India,0.248
2671,Haldia,Mizoram,India,0.363
2672,Alappuzha,Uttarakhand,India,0.288
2673,Jodhpur,Meghalaya,India,0.213
2674,Bellary,Assam,India,0.235
2675,Pune,Gujarat,India,0.334
2676,Akola,Arunachal Pradesh,India,0.451
2677,Baranagar,Kerala,India,0.175
2678,Tiruvottiyur,Andhra Pradesh,India,0.101
2679,Bhiwani,Tripura,India,0.063
2680,Nagercoil,Arunachal Pradesh,India,0.083
2681,Guwahati,Andhra Pradesh,India,0.132
2682,Madanapalle,Haryana,India,0.17
2683,Ramgarh,Mizoram,India,0.209
2684,Dhule,Tripura,India,0.244
2685,Mau,Punjab,India,0.166
2686,Bokaro,Jharkhand,India,0.165
2687,Kochi,Sikkim,India,0.193
2688,Tinsukia,Telangana,India,0.336
2689,Mehsana,Mizoram,India,0.494
2690,Unnao,Maharashtra,India,0.309
2691,Ramgarh,Meghalaya,India,0.111
2692,Kolhapur,Jharkhand,India,0.291
2693,Ludhiana,Gujarat,India,0.4
2694,Hindupur,Punjab,India,0.18
2695,Sonipat,Manipur,India,0.085
2696,Firozabad,Tamil Nadu,India,0.291
2697,Ambattur,Haryana,India,0.346
2698,Raurkela Industrial Township,Madhya Pradesh,India,0.292
2699,Machilipatnam,Jharkhand,India,0.206
2700,Haldia,Kerala,India,0.27
2701,Dewas,Gujarat,India,0.089
2702,Hapur,Rajasthan,India,0.274
2703,Burhanpur,Chhattisgarh,India,0.295
2704,Kavali,Mizoram,India,0.395
2705,Ozhukarai,Meghalaya,India,0.194
2706,Kamarhati,Chhattisgarh,India,0.374
2707,Dibrugarh,Haryana,India,0.361
