device_id,device_type,os,device_risk_score
112586,mobile,iOS,0.129
112587,mobile,Android,0.168
112588,mobile,Android,0.126
112589,web,iOS,0.361
112590,mobile,iOS,0.3
112591,mobile,Android,0.191
112592,mobile,Android,0.226
112593,mobile,Android,0.482
112594,mobile,Android,0.109
112595,mobile,Android,0.169
112596,mobile,Android,0.181
112597,mobile,Android,0.029
112598,mobile,iOS,0.238
112599,mobile,Android,0.072
112600,mobile,iOS,0.132
112601,mobile,Android,0.25
112602,mobile,Android,0.086
112603,mobile,Android,0.079
112604,mobile,Android,0.581
112605,mobile,Windows,0.714
112606,web,Android,0.177
112607,mobile,Android,0.406
112608,web,Android,0.391
112609,mobile,Android,0.421
112610,mobile,Android,0.538
112611,mobile,Android,0.54
112612,mobile,iOS,0.276
112613,mobile,Android,0.307
112614,mobile,Android,0.233
112615,mobile,Android,0.091
112616,mobile,Android,0.773
112617,mobile,Android,0.212
112618,mobile,Android,0.093
112619,mobile,Android,0.313
112620,mobile,Android,0.21
112621,mobile,Android,0.088
112622,mobile,Android,0.258
112623,mobile,Android,0.427
112624,mobile,Android,0.396
112625,mobile,Android,0.312
112626,mobile,Android,0.34
112627,mobile,Android,0.215
112628,mobile,Android,0.162
112629,mobile,iOS,0.172
112630,mobile,Android,0.036
112631,mobile,Android,0.515
112632,mobile,Android,0.502
112633,mobile,Android,0.179
112634,mobile,Android,0.49
112635,web,Android,0.06
112636,mobile,iOS,0.274
112637,mobile,Android,0.28
112638,mobile,Android,0.554
112639,mobile,Android,0.343
112640,mobile,iOS,0.243
112641,mobile,Android,0.346
112642,mobile,Android,0.163
112643,mobile,iOS,0.505
112644,mobile,Android,0.244
112645,mobile,Android,0.372
112646,mobile,Windows,0.328
112647,mobile,Android,0.245
112648,mobile,Android,0.296
112649,mobile,Android,0.188
112650,mobile,Android,0.33
112651,mobile,Android,0.529
112652,mobile,Android,0.296
112653,mobile,Android,0.647
112654,mobile,Android,0.215
112655,mobile,Android,0.111
112656,mobile,Android,0.295
112657,mobile,Android,0.2
112658,mobile,Android,0.241
112659,mobile,Android,0.339
112660,mobile,Android,0.235
112661,mobile,iOS,0.501
112662,mobile,iOS,0.194
112663,web,iOS,0.576
112664,mobile,Android,0.369
112665,mobile,Android,0.205
112666,mobile,Android,0.156
112667,mobile,Android,0.29
112668,mobile,iOS,0.01
112669,web,iOS,0.136
112670,mobile,Android,0.417
112671,web,iOS,0.187
112672,mobile,Android,0.059
112673,mobile,Android,0.197
112674,mobile,Android,0.081
112675,mobile,Android,0.421
112676,mobile,Android,0.454
112677,mobile,Android,0.391
112678,mobile,iOS,0.054
112679,mobile,Android,0.299
112680,mobile,Android,0.347
112681,mobile,Android,0.424
112682,mobile,Android,0.225
112683,mobile,Android,0.468
112684,mobile,iOS,0.456
112685,mobile,iOS,0.308
112686,mobile,Android,0.254
112687,web,iOS,0.569
112688,web,Android,0.273
112689,mobile,Android,0.225
112690,mobile,Android,0.444
112691,web,Android,0.135
112692,web,Android,0.37
112693,mobile,Android,0.558
112694,mobile,Android,0.462
112695,mobile,iOS,0.203
112696,mobile,Android,0.097
112697,mobile,Android,0.158
112698,web,iOS,0.35
112699,mobile,Android,0.281
112700,mobile,Android,0.282
112701,mobile,iOS,0.282
112702,mobile,iOS,0.217
112703,mobile,Android,0.255
112704,mobile,iOS,0.194
112705,mobile,Windows,0.282
112706,mobile,Android,0.593
112707,mobile,Android,0.13
112708,web,Android,0.246
112709,mobile,Windows,0.138
112710,mobile,iOS,0.387
112711,mobile,Android,0.023
112712,mobile,Android,0.313
112713,mobile,Android,0.199
112714,mobile,iOS,0.024
112715,mobile,Android,0.134
112716,mobile,iOS,0.255
112717,mobile,iOS,0.161
112718,mobile,Android,0.234
112719,mobile,Android,0.273
112720,mobile,Android,0.118
112721,mobile,Android,0.413
112722,mobile,Android,0.34
112723,mobile,iOS,0.353
112724,web,Android,0.205
112725,web,Android,0.422
112726,mobile,iOS,0.121
112727,mobile,Android,0.502
112728,mobile,Android,0.292
112729,mobile,Android,0.302
112730,mobile,Android,0.264
112731,mobile,Android,0.473
112732,mobile,Android,0.232
112733,mobile,Android,0.364
112734,web,Android,0.088
112735,mobile,Android,0.233
112736,mobile,Android,0.316
112737,mobile,Android,0.111
112738,web,Android,0.632
112739,mobile,Android,0.195
112740,mobile,Android,0.205
112741,mobile,Android,0.24
112742,mobile,Android,0.282
112743,mobile,iOS,0.378
112744,mobile,Android,0.35
112745,mobile,Android,0.201
112746,mobile,Android,0.226
112747,mobile,Android,0.04
112748,mobile,Android,0.251
112749,mobile,Android,0.224
112750,mobile,Android,0.359
112751,mobile,Android,0.229
112752,mobile,Android,0.072
112753,mobile,Android,0.152
112754,mobile,iOS,0.562
112755,web,Android,0.216
112756,mobile,Android,0.241
112757,mobile,Android,0.189
112758,mobile,iOS,0.428
112759,mobile,Android,0.554
112760,mobile,Android,0.169
112761,web,Android,0.178
112762,mobile,Android,0.044
112763,mobile,Android,0.29
112764,mobile,Android,0.334
112765,mobile,Android,0.13
112766,mobile,iOS,0.382
112767,mobile,iOS,0.669
112768,mobile,iOS,0.06
112769,mobile,iOS,0.191
112770,web,iOS,0.115
112771,mobile,Android,0.29
112772,mobile,Android,0.262
112773,mobile,Android,0.238
112774,mobile,Android,0.192
112775,mobile,Android,0.162
112776,mobile,Android,0.387
112777,mobile,iOS,0.207
112778,mobile,Android,0.492
112779,mobile,Android,0.259
112780,mobile,iOS,0.384
112781,mobile,iOS,0.32
112782,mobile,iOS,0.239
112783,mobile,Android,0.058
112784,mobile,Android,0.315
112785,mobile,Android,0.176
112786,web,Android,0.189
112787,mobile,Android,0.305
112788,web,iOS,0.452
112789,web,Android,0.276
112790,mobile,iOS,0.071
112791,mobile,iOS,0.479
112792,mobile,Android,0.526
112793,mobile,Android,0.221
112794,web,Windows,0.188
112795,mobile,iOS,0.19
112796,mobile,Android,0.205
112797,mobile,Android,0.421
112798,mobile,Android,0.144
112799,mobile,iOS,0.377
112800,mobile,iOS,0.329
112801,mobile,Android,0.522
112802,mobile,iOS,0.326
112803,web,Android,0.506
112804,mobile,Android,0.537
112805,mobile,Android,0.19
112806,mobile,Android,0.119
112807,mobile,Android,0.141
112808,mobile,iOS,0.16
112809,web,Android,0.08
112810,mobile,Android,0.482
112811,mobile,Android,0.179
112812,mobile,Android,0.18
112813,mobile,Android,0.365
112814,mobile,Android,0.271
112815,web,Android,0.15
112816,mobile,Android,0.22
112817,mobile,Android,0.413
112818,mobile,iOS,0.529
112819,mobile,Windows,0.185
112820,mobile,iOS,0.318
112821,mobile,iOS,0.354
112822,mobile,Android,0.35
112823,mobile,Android,0.552
112824,mobile,Android,0.511
112825,mobile,Android,0.379
112826,mobile,Android,0.365
112827,mobile,Android,0.229
112828,mobile,Android,0.333
112829,web,Android,0.536
112830,mobile,iOS,0.104
112831,mobile,Android,0.126
112832,mobile,Android,0.182
112833,mobile,Android,0.207
112834,web,Android,0.133
112835,web,Android,0.071
112836,mobile,Android,0.457
112837,mobile,Android,0.213
112838,mobile,Android,0.195
112839,web,Android,0.326
112840,mobile,Android,0.389
112841,mobile,Windows,0.041
112842,mobile,Android,0.123
112843,mobile,Windows,0.494
112844,mobile,iOS,0.206
112845,mobile,Android,0.115
112846,mobile,Android,0.221
112847,mobile,Android,0.098
112848,mobile,Android,0.302
112849,web,iOS,0.212
112850,web,Android,0.151
112851,mobile,Android,0.221
112852,mobile,Android,0.381
112853,mobile,Android,0.228
112854,mobile,Android,0.388
112855,mobile,iOS,0.139
112856,mobile,Android,0.057
112857,web,Android,0.48
112858,mobile,Android,0.345
112859,mobile,iOS,0.654
112860,mobile,Windows,0.117
112861,mobile,Android,0.423
112862,mobile,Android,0.536
112863,mobile,Android,0.341
112864,mobile,Android,0.091
112865,mobile,Android,0.515
112866,mobile,Android,0.099
112867,mobile,Android,0.304
112868,mobile,iOS,0.395
112869,web,Android,0.308
112870,mobile,Windows,0.437
112871,mobile,iOS,0.217
112872,mobile,Android,0.386
112873,mobile,Android,0.208
112874,web,Android,0.246
112875,web,Android,0.475
112876,mobile,Android,0.331
112877,mobile,Android,0.651
112878,mobile,Android,0.435
112879,mobile,Android,0.34
112880,mobile,Windows,0.127
112881,mobile,iOS,0.123
112882,mobile,iOS,0.124
112883,mobile,Android,0.15
112884,mobile,iOS,0.537
112885,mobile,Windows,0.165
112886,mobile,Android,0.279
112887,web,Android,0.311
112888,mobile,iOS,0.072
112889,mobile,Android,0.399
112890,web,Android,0.385
112891,mobile,Android,0.373
112892,mobile,Android,0.533
112893,web,Android,0.642
112894,mobile,iOS,0.754
112895,mobile,Android,0.203
112896,mobile,Android,0.093
112897,mobile,Android,0.05
112898,mobile,Android,0.137
112899,mobile,Android,0.385
112900,mobile,Android,0.443
112901,mobile,Android,0.071
112902,mobile,Android,0.272
112903,mobile,iOS,0.348
112904,mobile,Android,0.229
112905,mobile,Android,0.07
112906,mobile,Android,0.253
112907,web,Android,0.231
112908,mobile,iOS,0.027
112909,mobile,Android,0.255
112910,mobile,Android,0.146
112911,web,Android,0.118
112912,mobile,Android,0.478
112913,mobile,Android,0.409
112914,mobile,iOS,0.198
112915,mobile,Android,0.467
112916,mobile,iOS,0.599
112917,mobile,Android,0.114
112918,mobile,Android,0.1
112919,mobile,Android,0.273
112920,mobile,iOS,0.474
112921,web,Windows,0.432
112922,web,iOS,0.084
112923,mobile,Android,0.256
112924,mobile,Android,0.25
112925,mobile,Windows,0.212
112926,web,Android,0.26
112927,mobile,Android,0.585
112928,mobile,Android,0.237
112929,mobile,Android,0.19
112930,mobile,iOS,0.167
112931,mobile,Android,0.479
112932,mobile,Android,0.405
112933,mobile,Android,0.425
112934,web,Android,0.229
112935,mobile,Android,0.137
112936,mobile,iOS,0.428
112937,mobile,Android,0.054
112938,mobile,Android,0.167
112939,mobile,Android,0.238
112940,mobile,Android,0.138
112941,web,Android,0.391
112942,web,Android,0.378
112943,mobile,Android,0.117
112944,mobile,Android,0.051
112945,mobile,Android,0.374
112946,mobile,Android,0.171
112947,mobile,Android,0.215
112948,web,Android,0.226
112949,mobile,Android,0.274
112950,mobile,Android,0.442
112951,mobile,Android,0.229
112952,mobile,iOS,0.177
112953,mobile,Android,0.169
112954,mobile,Android,0.329
112955,mobile,iOS,0.03
112956,web,Android,0.685
112957,mobile,Android,0.522
112958,mobile,Android,0.243
112959,web,Android,0.427
112960,mobile,Android,0.427
112961,mobile,Android,0.32
112962,mobile,Android,0.335
112963,mobile,Android,0.587
112964,mobile,Android,0.288
112965,web,iOS,0.209
112966,mobile,iOS,0.356
112967,mobile,Android,0.181
112968,web,Android,0.203
112969,mobile,Android,0.137
112970,mobile,Android,0.168
112971,mobile,Android,0.06
112972,web,Android,0.252
112973,mobile,Android,0.205
112974,mobile,Android,0.241
112975,mobile,iOS,0.222
112976,mobile,iOS,0.806
112977,mobile,iOS,0.203
112978,mobile,Android,0.389
112979,mobile,Android,0.379
112980,mobile,Android,0.078
112981,mobile,Android,0.322
112982,mobile,iOS,0.144
112983,mobile,Android,0.366
112984,mobile,Android,0.478
112985,mobile,Android,0.21
112986,mobile,Android,0.241
112987,mobile,Android,0.462
112988,mobile,Android,0.328
112989,mobile,Android,0.192
112990,mobile,Android,0.166
112991,mobile,Android,0.146
112992,mobile,Android,0.104
112993,mobile,Android,0.456
112994,mobile,Android,0.426
112995,mobile,Android,0.159
112996,mobile,Android,0.257
112997,mobile,Android,0.041
112998,mobile,Android,0.042
112999,web,Android,0.393
113000,web,Android,0.2
113001,mobile,Android,0.342
113002,mobile,Android,0.164
113003,mobile,Android,0.49
113004,mobile,Android,0.071
113005,web,iOS,0.281
113006,mobile,Android,0.633
113007,mobile,Android,0.456
113008,mobile,Android,0.565
113009,mobile,Android,0.121
113010,mobile,Android,0.226
113011,web,Android,0.5
113012,mobile,Android,0.222
113013,mobile,Android,0.032
113014,mobile,Android,0.229
113015,mobile,Android,0.091
113016,mobile,Windows,0.22
113017,mobile,Android,0.132
113018,mobile,Android,0.2
113019,mobile,Android,0.524
113020,mobile,iOS,0.556
113021,mobile,Android,0.105
113022,mobile,Android,0.191
113023,mobile,Android,0.422
113024,mobile,Android,0.355
113025,mobile,Android,0.581
113026,mobile,Android,0.294
113027,mobile,Android,0.221
113028,mobile,Android,0.221
113029,mobile,Android,0.095
113030,mobile,Android,0.298
113031,mobile,Android,0.23
113032,mobile,Android,0.247
113033,mobile,Android,0.245
113034,mobile,Android,0.298
113035,mobile,Android,0.637
113036,mobile,Android,0.497
113037,mobile,Android,0.172
113038,mobile,iOS,0.171
113039,mobile,Android,0.214
113040,mobile,Android,0.57
113041,mobile,Android,0.595
113042,mobile,Android,0.183
113043,mobile,Android,0.493
113044,mobile,Android,0.133
113045,mobile,Android,0.172
113046,mobile,Android,0.302
113047,mobile,iOS,0.313
113048,mobile,Android,0.4
113049,mobile,Android,0.451
113050,mobile,iOS,0.48
113051,mobile,Android,0.231
113052,mobile,Android,0.341
113053,web,Android,0.146
113054,mobile,Windows,0.495
113055,mobile,Android,0.276
113056,mobile,Android,0.371
113057,mobile,Android,0.349
113058,mobile,Android,0.15
113059,mobile,Android,0.157
113060,mobile,Android,0.081
113061,mobile,iOS,0.051
113062,mobile,Android,0.427
113063,mobile,Android,0.419
113064,mobile,iOS,0.158
113065,mobile,Windows,0.137
113066,mobile,Android,0.611
113067,mobile,Android,0.328
113068,mobile,Android,0.568
113069,mobile,Android,0.213
113070,mobile,iOS,0.268
113071,mobile,Android,0.552
113072,mobile,Android,0.415
113073,mobile,Android,0.357
113074,mobile,Android,0.122
113075,mobile,Android,0.108
113076,mobile,Android,0.062
113077,mobile,iOS,0.783
113078,mobile,Windows,0.065
113079,mobile,Android,0.488
113080,mobile,Android,0.613
113081,mobile,Android,0.583
113082,mobile,Android,0.245
113083,mobile,Android,0.5
113084,mobile,Android,0.45
113085,mobile,Android,0.448
113086,web,Android,0.063
113087,mobile,Android,0.131
113088,mobile,Android,0.166
113089,mobile,Android,0.108
113090,mobile,iOS,0.371
113091,mobile,Android,0.671
113092,mobile,Android,0.121
113093,mobile,iOS,0.121
113094,mobile,Android,0.178
113095,mobile,Android,0.323
113096,mobile,Android,0.159
113097,mobile,Android,0.099
113098,mobile,iOS,0.549
113099,mobile,Android,0.2
113100,mobile,Android,0.273
113101,mobile,Android,0.389
113102,mobile,Windows,0.282
113103,mobile,iOS,0.173
113104,mobile,Android,0.178
113105,mobile,iOS,0.162
113106,mobile,iOS,0.105
113107,mobile,Android,0.393
113108,mobile,Android,0.301
113109,mobile,Android,0.329
113110,mobile,Android,0.115
113111,mobile,iOS,0.119
113112,mobile,iOS,0.247
113113,mobile,Android,0.308
113114,mobile,Android,0.696
113115,mobile,Android,0.583
113116,mobile,Windows,0.312
113117,mobile,Android,0.274
113118,mobile,Android,0.431
113119,mobile,Android,0.399
113120,mobile,Android,0.069
113121,mobile,Android,0.396
113122,mobile,Android,0.354
113123,mobile,Android,0.398
113124,mobile,Android,0.496
113125,mobile,Android,0.071
113126,mobile,Windows,0.404
113127,mobile,iOS,0.475
113128,mobile,Android,0.594
113129,mobile,Android,0.355
113130,web,Android,0.285
113131,mobile,Android,0.61
113132,mobile,Android,0.493
113133,mobile,Android,0.803
113134,mobile,Android,0.603
113135,mobile,Android,0.495
113136,mobile,Android,0.565
113137,mobile,Windows,0.159
113138,web,Android,0.413
113139,mobile,Android,0.191
113140,mobile,Android,0.351
113141,mobile,Android,0.298
113142,mobile,Android,0.289
113143,mobile,Android,0.172
113144,mobile,Android,0.31
113145,mobile,Android,0.052
113146,mobile,iOS,0.232
113147,mobile,Android,0.316
113148,mobile,Android,0.148
113149,mobile,iOS,0.453
113150,mobile,iOS,0.155
113151,mobile,iOS,0.404
113152,mobile,Android,0.042
113153,web,Android,0.498
113154,mobile,Android,0.355
113155,mobile,Windows,0.347
113156,mobile,Android,0.24
113157,mobile,Windows,0.144
113158,mobile,Android,0.241
113159,mobile,Android,0.13
113160,mobile,Android,0.651
113161,mobile,Android,0.68
113162,mobile,Android,0.111
113163,mobile,Windows,0.294
113164,mobile,Android,0.23
113165,mobile,Android,0.117
113166,web,Android,0.555
113167,web,Android,0.402
113168,mobile,Android,0.384
113169,web,iOS,0.043
113170,mobile,Android,0.311
113171,mobile,Android,0.419
113172,mobile,Android,0.286
113173,mobile,Android,0.23
113174,mobile,Android,0.238
113175,mobile,Android,0.526
113176,web,Android,0.061
113177,mobile,iOS,0.194
113178,mobile,Android,0.254
113179,mobile,Android,0.327
113180,mobile,Android,0.344
113181,mobile,Android,0.277
113182,mobile,Android,0.608
113183,mobile,Android,0.14
113184,mobile,Android,0.13
113185,mobile,Android,0.383
113186,mobile,Android,0.299
113187,mobile,Android,0.409
113188,mobile,iOS,0.123
113189,web,Android,0.208
113190,mobile,Windows,0.118
113191,mobile,Android,0.141
113192,mobile,Android,0.078
113193,mobile,iOS,0.271
113194,mobile,iOS,0.171
113195,mobile,Android,0.59
113196,mobile,iOS,0.421
113197,mobile,Android,0.092
113198,mobile,Android,0.169
113199,mobile,Android,0.311
113200,mobile,iOS,0.256
113201,mobile,Android,0.252
113202,mobile,iOS,0.736
113203,mobile,iOS,0.277
113204,mobile,iOS,0.376
113205,mobile,Android,0.229
113206,mobile,Windows,0.247
113207,mobile,Windows,0.253
113208,mobile,Android,0.313
113209,mobile,Android,0.044
113210,mobile,Android,0.094
113211,mobile,Android,0.373
