merchant_id,category,merchant_risk_score
33221,electronics,0.219
33222,grocery,0.263
33223,grocery,0.213
33224,appliances,0.106
33225,appliances,0.209
33226,appliances,0.494
33227,electronics,0.539
33228,grocery,0.437
33229,grocery,0.574
33230,grocery,0.412
33231,appliances,0.293
33232,fashion,0.628
33233,grocery,0.307
33234,appliances,0.667
33235,appliances,0.26
33236,appliances,0.197
33237,electronics,0.367
33238,fashion,0.079
33239,grocery,0.078
33240,electronics,0.193
33241,grocery,0.468
33242,fashion,0.044
33243,fashion,0.23
33244,electronics,0.166
33245,appliances,0.357
33246,furniture,0.376
33247,furniture,0.199
33248,appliances,0.144
33249,grocery,0.542
33250,fashion,0.111
33251,appliances,0.262
33252,appliances,0.041
33253,grocery,0.176
33254,appliances,0.204
33255,electronics,0.491
33256,appliances,0.097
33257,appliances,0.189
33258,grocery,0.189
33259,furniture,0.656
33260,fashion,0.247
33261,fashion,0.286
33262,grocery,0.268
33263,fashion,0.166
33264,furniture,0.364
33265,furniture,0.388
33266,furniture,0.213
33267,fashion,0.098
33268,electronics,0.599
33269,appliances,0.139
33270,appliances,0.155
33271,grocery,0.445
33272,grocery,0.136
33273,appliances,0.08
33274,furniture,0.312
33275,appliances,0.283
33276,fashion,0.197
33277,furniture,0.201
33278,grocery,0.35
33279,grocery,0.434
33280,furniture,0.191
33281,fashion,0.146
33282,grocery,0.682
33283,fashion,0.266
33284,fashion,0.38
33285,electronics,0.362
33286,furniture,0.358
33287,appliances,0.306
33288,fashion,0.497
33289,furniture,0.079
33290,electronics,0.107
33291,grocery,0.371
33292,appliances,0.26
33293,electronics,0.586
33294,grocery,0.461
33295,fashion,0.188
33296,electronics,0.458
33297,appliances,0.305
33298,electronics,0.134
33299,furniture,0.291
33300,fashion,0.059
33301,fashion,0.051
33302,grocery,0.494
33303,electronics,0.101
33304,appliances,0.151
33305,furniture,0.132
33306,furniture,0.279
33307,appliances,0.156
33308,appliances,0.099
33309,grocery,0.05
33310,appliances,0.422
33311,fashion,0.208
33312,fashion,0.181
33313,grocery,0.678
33314,furniture,0.17
33315,appliances,0.149
33316,furniture,0.476
33317,furniture,0.311
33318,furniture,0.522
33319,furniture,0.025
33320,fashion,0.119
33321,appliances,0.284
33322,grocery,0.454
33323,furniture,0.045
33324,furniture,0.116
33325,furniture,0.423
33326,fashion,0.392
33327,fashion,0.104
33328,fashion,0.374
33329,electronics,0.068
33330,electronics,0.273
33331,electronics,0.465
33332,fashion,0.356
33333,electronics,0.241
33334,grocery,0.533
33335,appliances,0.338
33336,grocery,0.371
33337,grocery,0.541
33338,fashion,0.623
33339,furniture,0.302
33340,furniture,0.112
33341,furniture,0.233
33342,fashion,0.674
33343,appliances,0.297
33344,fashion,0.396
33345,appliances,0.71
33346,fashion,0.32
33347,electronics,0.167
33348,appliances,0.396
33349,fashion,0.046
33350,grocery,0.131
33351,fashion,0.083
33352,electronics,0.169
33353,fashion,0.077
33354,grocery,0.394
33355,fashion,0.498
33356,appliances,0.435
33357,electronics,0.317
33358,grocery,0.22
33359,furniture,0.224
33360,electronics,0.381
33361,electronics,0.326
33362,fashion,0.388
33363,electronics,0.265
33364,fashion,0.135
33365,grocery,0.246
33366,appliances,0.35
33367,electronics,0.165
33368,appliances,0.47
33369,grocery,0.17
33370,furniture,0.333
33371,appliances,0.3
33372,electronics,0.409
33373,electronics,0.27
33374,electronics,0.119
33375,furniture,0.135
33376,appliances,0.504
33377,electronics,0.095
33378,electronics,0.185
33379,grocery,0.174
33380,electronics,0.189
33381,appliances,0.116
33382,appliances,0.163
33383,appliances,0.342
33384,electronics,0.32
33385,electronics,0.146
33386,appliances,0.313
33387,fashion,0.046
33388,furniture,0.033
33389,furniture,0.062
33390,grocery,0.389
33391,fashion,0.127
33392,appliances,0.527
33393,grocery,0.323
33394,appliances,0.339
33395,furniture,0.075
33396,appliances,0.373
33397,appliances,0.143
33398,grocery,0.48
33399,electronics,0.372
33400,grocery,0.392
33401,electronics,0.448
33402,grocery,0.385
33403,electronics,0.287
33404,electronics,0.223
33405,appliances,0.301
33406,grocery,0.263
33407,appliances,0.291
33408,appliances,0.426
33409,appliances,0.232
33410,electronics,0.058
33411,fashion,0.067
33412,grocery,0.362
33413,appliances,0.569
33414,furniture,0.1
33415,furniture,0.19
33416,grocery,0.11
33417,grocery,0.043
33418,electronics,0.3
33419,grocery,0.359
33420,electronics,0.128
33421,electronics,0.15
33422,electronics,0.254
33423,fashion,0.251
33424,fashion,0.064
33425,electronics,0.447
33426,electronics,0.095
33427,electronics,0.673
33428,fashion,0.287
33429,grocery,0.358
33430,furniture,0.009
33431,electronics,0.122
33432,grocery,0.672
33433,furniture,0.27
33434,grocery,0.151
33435,grocery,0.318
33436,appliances,0.148
33437,fashion,0.206
33438,electronics,0.502
33439,grocery,0.354
33440,grocery,0.157
33441,electronics,0.32
33442,fashion,0.393
33443,furniture,0.366
33444,grocery,0.6
33445,electronics,0.357
33446,fashion,0.337
33447,electronics,0.305
33448,fashion,0.085
33449,electronics,0.635
33450,furniture,0.406
33451,fashion,0.339
33452,furniture,0.131
33453,grocery,0.246
33454,electronics,0.096
33455,fashion,0.258
33456,appliances,0.293
33457,fashion,0.301
33458,appliances,0.205
33459,appliances,0.346
33460,grocery,0.074
33461,furniture,0.226
33462,appliances,0.124
33463,furniture,0.288
33464,grocery,0.182
33465,appliances,0.28
33466,grocery,0.606
33467,furniture,0.174
33468,fashion,0.392
33469,furniture,0.033
33470,furniture,0.297
33471,furniture,0.158
33472,fashion,0.209
33473,furniture,0.737
33474,appliances,0.202
33475,electronics,0.624
33476,furniture,0.187
33477,appliances,0.164
33478,appliances,0.332
33479,fashion,0.09
33480,furniture,0.275
33481,grocery,0.319
33482,electronics,0.137
33483,electronics,0.222
33484,appliances,0.296
33485,grocery,0.59
33486,furniture,0.347
33487,electronics,0.337
33488,electronics,0.426
33489,fashion,0.609
33490,grocery,0.188
33491,furniture,0.303
33492,fashion,0.654
33493,fashion,0.411
33494,grocery,0.263
33495,electronics,0.49
33496,appliances,0.274
33497,electronics,0.101
33498,electronics,0.043
33499,furniture,0.356
33500,electronics,0.469
33501,appliances,0.447
33502,fashion,0.568
33503,furniture,0.289
33504,fashion,0.143
33505,electronics,0.253
33506,fashion,0.115
33507,fashion,0.199
33508,furniture,0.312
33509,grocery,0.458
33510,fashion,0.152
33511,furniture,0.092
33512,furniture,0.069
33513,appliances,0.108
33514,electronics,0.52
33515,furniture,0.085
33516,electronics,0.159
33517,appliances,0.536
33518,appliances,0.255
33519,fashion,0.189
33520,electronics,0.256
33521,electronics,0.471
33522,appliances,0.074
33523,grocery,0.716
33524,appliances,0.208
33525,furniture,0.448
33526,furniture,0.324
33527,grocery,0.447
33528,fashion,0.196
33529,electronics,0.159
33530,electronics,0.185
33531,furniture,0.151
33532,grocery,0.466
33533,appliances,0.384
33534,fashion,0.524
33535,appliances,0.177
33536,appliances,0.39
33537,furniture,0.19
33538,fashion,0.342
33539,appliances,0.196
33540,grocery,0.304
33541,furniture,0.15
33542,grocery,0.269
33543,fashion,0.206
33544,furniture,0.147
33545,grocery,0.127
33546,fashion,0.269
33547,appliances,0.316
33548,electronics,0.183
33549,appliances,0.147
33550,appliances,0.23
33551,furniture,0.506
33552,furniture,0.31
33553,fashion,0.148
33554,electronics,0.093
33555,grocery,0.228
33556,furniture,0.1
33557,fashion,0.3
33558,electronics,0.176
33559,fashion,0.11
33560,electronics,0.3
33561,appliances,0.069
33562,fashion,0.115
33563,grocery,0.236
33564,grocery,0.245
33565,furniture,0.277
33566,appliances,0.128
33567,grocery,0.38
33568,fashion,0.425
33569,appliances,0.616
33570,appliances,0.135
33571,appliances,0.303
33572,furniture,0.265
33573,fashion,0.239
33574,grocery,0.025
33575,grocery,0.616
33576,grocery,0.135
33577,furniture,0.075
33578,furniture,0.315
33579,electronics,0.394
33580,appliances,0.139
33581,fashion,0.085
33582,furniture,0.532
33583,furniture,0.161
33584,fashion,0.313
33585,appliances,0.158
33586,furniture,0.113
33587,grocery,0.196
33588,electronics,0.167
33589,furniture,0.164
33590,furniture,0.222
33591,fashion,0.163
33592,electronics,0.049
33593,grocery,0.464
33594,appliances,0.247
33595,appliances,0.184
33596,appliances,0.129
33597,grocery,0.059
33598,furniture,0.582
33599,fashion,0.241
33600,furniture,0.329
33601,appliances,0.069
33602,grocery,0.092
33603,furniture,0.588
33604,electronics,0.513
33605,electronics,0.146
33606,furniture,0.391
33607,fashion,0.231
33608,furniture,0.384
33609,electronics,0.148
33610,electronics,0.088
33611,fashion,0.26
33612,grocery,0.08
33613,fashion,0.143
33614,appliances,0.273
33615,fashion,0.059
33616,furniture,0.373
33617,furniture,0.373
33618,appliances,0.243
33619,electronics,0.352
33620,furniture,0.156
33621,furniture,0.249
33622,appliances,0.164
33623,furniture,0.347
33624,fashion,0.236
33625,electronics,0.569
33626,furniture,0.099
33627,fashion,0.424
33628,grocery,0.14
33629,grocery,0.345
33630,appliances,0.378
33631,appliances,0.368
33632,fashion,0.619
33633,grocery,0.327
33634,electronics,0.486
33635,electronics,0.35
33636,fashion,0.07
33637,furniture,0.161
33638,electronics,0.273
33639,grocery,0.141
33640,fashion,0.241
33641,appliances,0.342
33642,appliances,0.171
33643,grocery,0.166
33644,electronics,0.221
33645,grocery,0.053
33646,fashion,0.04
33647,grocery,0.364
33648,electronics,0.144
33649,appliances,0.26
33650,electronics,0.394
33651,appliances,0.396
33652,fashion,0.153
33653,fashion,0.566
33654,electronics,0.335
33655,furniture,0.512
33656,fashion,0.126
33657,electronics,0.253
33658,electronics,0.298
33659,appliances,0.325
33660,appliances,0.414
33661,electronics,0.467
33662,furniture,0.099
33663,grocery,0.195
33664,grocery,0.077
33665,electronics,0.49
33666,fashion,0.469
33667,fashion,0.268
33668,appliances,0.072
33669,furniture,0.273
33670,appliances,0.168
33671,electronics,0.09
33672,grocery,0.09
33673,appliances,0.163
33674,furniture,0.415
33675,electronics,0.136
33676,furniture,0.279
33677,furniture,0.116
33678,furniture,0.357
33679,appliances,0.474
33680,fashion,0.321
33681,grocery,0.147
33682,furniture,0.34
33683,appliances,0.092
33684,appliances,0.323
33685,fashion,0.54
33686,furniture,0.406
33687,appliances,0.541
33688,electronics,0.376
33689,fashion,0.561
33690,electronics,0.113
33691,furniture,0.109
33692,fashion,0.223
33693,electronics,0.443
33694,fashion,0.277
33695,fashion,0.288
33696,furniture,0.211
33697,electronics,0.081
33698,fashion,0.075
33699,grocery,0.427
33700,fashion,0.243
33701,electronics,0.223
33702,furniture,0.227
33703,furniture,0.014
33704,electronics,0.508
33705,grocery,0.239
33706,furniture,0.161
33707,grocery,0.674
33708,fashion,0.203
33709,electronics,0.405
33710,fashion,0.174
33711,grocery,0.112
33712,electronics,0.339
33713,electronics,0.313
33714,electronics,0.198
33715,electronics,0.441
33716,furniture,0.214
33717,electronics,0.396
33718,grocery,0.463
33719,appliances,0.286
33720,fashion,0.325
33721,grocery,0.225
33722,appliances,0.227
33723,electronics,0.16
33724,grocery,0.382
33725,appliances,0.527
33726,fashion,0.054
33727,appliances,0.099
33728,appliances,0.479
33729,appliances,0.363
33730,grocery,0.52
33731,electronics,0.165
33732,electronics,0.331
33733,furniture,0.532
33734,grocery,0.438
33735,grocery,0.213
33736,fashion,0.163
33737,grocery,0.077
33738,electronics,0.232
33739,electronics,0.404
33740,grocery,0.185
33741,electronics,0.232
33742,electronics,0.023
33743,fashion,0.429
33744,fashion,0.315
33745,grocery,0.335
33746,electronics,0.195
33747,appliances,0.317
33748,fashion,0.601
33749,grocery,0.292
33750,grocery,0.105
33751,furniture,0.176
33752,fashion,0.174
33753,appliances,0.213
33754,grocery,0.479
33755,electronics,0.09
33756,furniture,0.119
33757,furniture,0.22
33758,electronics,0.295
33759,appliances,0.476
33760,furniture,0.214
33761,furniture,0.065
33762,fashion,0.675
33763,fashion,0.629
33764,fashion,0.475
33765,fashion,0.19
33766,appliances,0.198
33767,appliances,0.263
33768,fashion,0.063
33769,furniture,0.155
33770,electronics,0.204
33771,furniture,0.265
33772,fashion,0.15
33773,electronics,0.276
33774,fashion,0.395
33775,electronics,0.218
33776,appliances,0.304
33777,fashion,0.226
33778,grocery,0.507
33779,furniture,0.214
33780,furniture,0.219
33781,electronics,0.411
33782,fashion,0.238
33783,appliances,0.361
33784,appliances,0.176
33785,furniture,0.187
33786,appliances,0.239
33787,furniture,0.323
33788,appliances,0.046
33789,furniture,0.395
33790,grocery,0.05
33791,furniture,0.225
33792,fashion,0.235
33793,appliances,0.098
33794,fashion,0.17
33795,electronics,0.271
33796,appliances,0.487
33797,appliances,0.128
33798,appliances,0.193
33799,appliances,0.023
33800,electronics,0.321
33801,fashion,0.2
33802,fashion,0.268
33803,grocery,0.271
33804,appliances,0.388
33805,furniture,0.219
33806,furniture,0.269
33807,fashion,0.179
33808,appliances,0.113
33809,grocery,0.369
33810,grocery,0.37
33811,furniture,0.162
33812,grocery,0.179
33813,appliances,0.151
33814,fashion,0.443
33815,fashion,0.175
33816,furniture,0.195
33817,fashion,0.425
33818,appliances,0.184
33819,furniture,0.262
33820,fashion,0.393
33821,fashion,0.4
33822,electronics,0.404
33823,electronics,0.206
33824,fashion,0.284
33825,grocery,0.25
33826,furniture,0.163
33827,appliances,0.645
33828,electronics,0.08
33829,electronics,0.224
33830,grocery,0.557
33831,electronics,0.319
33832,grocery,0.308
33833,furniture,0.139
33834,appliances,0.305
33835,appliances,0.111
33836,fashion,0.103
33837,electronics,0.176
33838,appliances,0.506
33839,fashion,0.583
33840,appliances,0.292
33841,grocery,0.778
33842,electronics,0.19
33843,fashion,0.103
33844,furniture,0.374
33845,appliances,0.091
33846,grocery,0.381
33847,fashion,0.039
33848,grocery,0.574
33849,furniture,0.715
33850,furniture,0.344
33851,fashion,0.536
33852,grocery,0.275
33853,furniture,0.397
33854,electronics,0.296
33855,grocery,0.395
33856,grocery,0.491
33857,appliances,0.117
33858,appliances,0.1
33859,fashion,0.272
33860,fashion,0.105
33861,furniture,0.324
33862,electronics,0.068
33863,electronics,0.249
33864,appliances,0.445
33865,fashion,0.224
33866,fashion,0.366
33867,grocery,0.305
33868,electronics,0.41
33869,fashion,0.219
33870,furniture,0.113
33871,appliances,0.111
33872,electronics,0.182
33873,fashion,0.593
33874,fashion,0.118
33875,appliances,0.234
33876,fashion,0.23
33877,electronics,0.493
33878,electronics,0.405
33879,furniture,0.329
33880,fashion,0.252
33881,furniture,0.296
33882,appliances,0.444
33883,electronics,0.308
33884,fashion,0.421
33885,furniture,0.34
33886,furniture,0.305
33887,appliances,0.291
33888,appliances,0.397
33889,fashion,0.393
33890,appliances,0.158
33891,appliances,0.348
33892,appliances,0.236
33893,electronics,0.155
33894,appliances,0.265
33895,electronics,0.208
33896,appliances,0.277
33897,electronics,0.505
33898,appliances,0.355
33899,electronics,0.631
33900,appliances,0.472
33901,fashion,0.489
33902,electronics,0.053
33903,fashion,0.152
33904,fashion,0.319
33905,appliances,0.035
33906,grocery,0.59
33907,furniture,0.199
33908,appliances,0.331
33909,electronics,0.314
33910,fashion,0.277
33911,electronics,0.169
33912,fashion,0.288
33913,grocery,0.33
33914,appliances,0.391
33915,appliances,0.445
33916,fashion,0.314
33917,furniture,0.581
33918,appliances,0.096
33919,electronics,0.144
33920,grocery,0.187
33921,fashion,0.13
33922,furniture,0.175
33923,furniture,0.312
33924,grocery,0.285
33925,electronics,0.149
33926,electronics,0.311
33927,electronics,0.422
33928,fashion,0.133
33929,appliances,0.031
33930,grocery,0.36
33931,furniture,0.099
33932,grocery,0.475
33933,electronics,0.272
