user_id,age,account_age_days,kyc_status,risk_profile
44347,55,2317,verified,low
44348,58,720,pending,low
44349,68,1689,verified,low
44350,39,1041,verified,high
44351,33,2109,verified,low
44352,36,1819,verified,low
44353,28,127,verified,high
44354,28,847,verified,low
44355,31,1733,verified,low
44356,56,2358,verified,medium
44357,43,444,verified,low
44358,61,2368,verified,low
44359,37,1170,verified,low
44360,37,502,verified,low
44361,22,2466,verified,medium
44362,18,2496,verified,medium
44363,28,1180,verified,medium
44364,64,607,verified,low
44365,27,2215,verified,medium
44366,64,2108,verified,low
44367,45,1901,verified,low
44368,62,510,verified,low
44369,64,995,pending,low
44370,51,2462,verified,low
44371,30,540,verified,low
44372,61,1211,pending,low
44373,42,543,verified,medium
44374,40,1858,verified,medium
44375,53,2336,verified,low
44376,29,254,verified,low
44377,64,1726,verified,low
44378,62,1582,verified,medium
44379,19,1960,verified,low
44380,37,1592,verified,low
44381,33,1940,verified,low
44382,31,1802,verified,low
44383,19,1009,verified,low
44384,66,402,verified,low
44385,33,67,verified,low
44386,21,2229,verified,low
44387,60,1706,verified,low
44388,30,1397,verified,low
44389,55,2119,verified,low
44390,66,186,verified,medium
44391,18,427,verified,low
44392,26,52,verified,low
44393,38,865,verified,medium
44394,35,2330,pending,low
44395,60,1224,verified,low
44396,49,632,verified,medium
44397,63,685,verified,low
44398,51,2201,verified,medium
44399,37,1711,verified,low
44400,60,715,verified,medium
44401,19,130,verified,low
44402,21,1732,verified,low
44403,62,1332,verified,low
44404,55,839,verified,low
44405,24,2249,verified,low
44406,39,924,verified,low
44407,37,1152,verified,low
44408,52,1892,verified,low
44409,21,1385,verified,low
44410,37,737,verified,medium
44411,52,1703,verified,medium
44412,50,1604,verified,medium
44413,68,2209,verified,low
44414,38,566,verified,medium
44415,62,1717,verified,high
44416,31,978,verified,low
44417,48,60,verified,medium
44418,39,1882,verified,low
44419,65,2464,verified,medium
44420,47,703,verified,medium
44421,46,495,verified,medium
44422,53,216,verified,low
44423,66,2496,verified,low
44424,59,75,verified,low
44425,46,829,verified,low
44426,24,1774,verified,low
44427,49,2402,verified,medium
44428,30,661,verified,low
44429,30,2199,verified,medium
44430,31,2046,verified,low
44431,23,113,verified,low
44432,33,1949,pending,low
44433,58,243,verified,low
44434,69,1048,pending,low
44435,65,127,verified,low
44436,38,523,pending,low
44437,61,2147,verified,low
44438,33,1422,verified,low
44439,22,95,verified,high
44440,41,326,verified,medium
44441,60,2067,verified,low
44442,18,1985,verified,low
44443,27,1561,verified,low
44444,60,2297,verified,low
44445,64,1118,verified,low
44446,52,2081,pending,high
44447,48,1321,verified,low
44448,32,1712,verified,medium
44449,28,974,verified,medium
44450,26,2225,verified,low
44451,19,1655,verified,low
44452,61,2363,verified,low
44453,69,1248,verified,low
44454,47,1941,verified,medium
44455,33,2344,verified,medium
44456,65,1416,verified,low
44457,18,184,verified,low
44458,65,1793,verified,low
44459,23,723,pending,low
44460,63,2267,verified,low
44461,28,1982,verified,low
44462,50,522,verified,medium
44463,69,277,verified,medium
44464,34,1722,verified,low
44465,68,325,verified,medium
44466,51,1461,verified,medium
44467,63,310,verified,low
44468,57,875,verified,low
44469,42,1312,verified,low
44470,39,443,verified,low
44471,43,1024,verified,low
44472,44,567,verified,medium
44473,55,879,verified,low
44474,26,1627,verified,low
44475,54,2410,verified,low
44476,22,1883,verified,low
44477,35,2475,verified,low
44478,39,2239,pending,low
44479,63,149,pending,low
44480,29,412,verified,low
44481,61,2346,verified,low
44482,39,2239,verified,low
44483,23,1687,verified,low
44484,53,2226,verified,low
44485,44,1205,verified,medium
44486,64,2356,verified,low
44487,32,2113,verified,low
44488,34,1218,verified,low
44489,20,141,verified,low
44490,27,622,verified,low
44491,42,1018,verified,low
44492,38,348,verified,low
44493,57,2365,pending,low
44494,26,2079,verified,low
44495,41,1412,pending,low
44496,49,855,pending,low
44497,20,1505,verified,low
44498,50,216,verified,low
44499,60,2003,verified,low
44500,62,1482,verified,low
44501,29,1596,verified,medium
44502,46,1148,pending,low
44503,38,2127,verified,low
44504,56,2465,verified,low
44505,51,1351,verified,low
44506,50,1741,verified,low
44507,49,2417,verified,high
44508,37,1115,verified,low
44509,20,2315,pending,high
44510,21,926,verified,low
44511,34,2024,verified,low
44512,67,941,verified,medium
44513,34,976,verified,low
44514,36,1339,verified,low
44515,21,350,verified,high
44516,46,2184,pending,medium
44517,34,2425,verified,medium
44518,39,1890,verified,low
44519,19,1218,verified,low
44520,59,751,verified,low
44521,29,119,verified,low
44522,62,1403,verified,medium
44523,28,1111,pending,low
44524,57,147,pending,low
44525,46,1378,verified,low
44526,37,300,verified,low
44527,22,665,verified,low
44528,42,397,verified,low
44529,51,2098,verified,low
44530,29,387,verified,low
44531,45,2052,verified,low
44532,51,616,pending,low
44533,23,2356,pending,high
44534,36,1486,verified,low
44535,29,1579,verified,low
44536,42,762,verified,low
44537,30,2378,verified,low
44538,34,792,verified,low
44539,29,863,verified,low
44540,20,44,pending,low
44541,41,794,verified,low
44542,25,1796,verified,low
44543,65,1846,verified,medium
44544,53,1340,verified,medium
44545,43,1616,verified,low
44546,62,336,verified,medium
44547,25,697,verified,low
44548,49,1650,pending,low
44549,49,2274,verified,low
44550,18,750,verified,medium
44551,20,83,verified,medium
44552,18,1305,verified,low
44553,32,655,verified,low
44554,67,2091,verified,low
44555,37,1979,verified,low
44556,20,834,pending,medium
44557,32,1580,verified,high
44558,54,1025,verified,low
44559,38,1722,verified,low
44560,59,858,verified,medium
44561,56,281,verified,low
44562,40,2039,verified,low
44563,57,716,verified,low
44564,52,238,verified,medium
44565,35,843,verified,low
44566,34,65,verified,low
44567,48,1743,verified,medium
44568,65,1890,verified,low
44569,43,116,verified,low
44570,39,1816,verified,low
44571,62,316,verified,high
44572,53,1414,verified,medium
44573,52,505,verified,low
44574,28,1215,verified,low
44575,44,1427,verified,low
44576,51,758,verified,medium
44577,35,1942,verified,low
44578,44,1508,pending,medium
44579,21,56,verified,low
44580,34,1097,verified,low
44581,23,516,verified,low
44582,59,1647,verified,low
44583,28,557,verified,medium
44584,22,1191,verified,medium
44585,35,2015,verified,medium
44586,42,409,verified,low
44587,27,776,verified,low
44588,58,240,verified,low
44589,33,1444,pending,low
44590,27,2477,verified,low
44591,27,1164,pending,low
44592,53,1905,pending,low
44593,38,1636,verified,low
44594,31,1206,verified,medium
44595,25,377,verified,low
44596,18,82,verified,low
44597,33,1948,verified,low
44598,43,299,verified,low
44599,66,2007,verified,low
44600,59,80,verified,medium
44601,23,1481,verified,low
44602,56,2456,verified,low
44603,67,2231,verified,high
44604,19,2406,verified,medium
44605,26,337,pending,medium
44606,22,289,verified,low
44607,57,811,verified,low
44608,22,80,verified,low
44609,64,731,verified,medium
44610,25,1226,verified,low
44611,22,1240,verified,low
44612,22,514,pending,medium
44613,69,856,verified,low
44614,34,2409,verified,medium
44615,26,379,verified,low
44616,51,2212,verified,low
44617,50,2175,verified,low
44618,39,2113,verified,low
44619,38,2181,verified,low
44620,60,876,verified,medium
44621,32,675,verified,low
44622,18,956,verified,medium
44623,24,754,verified,low
44624,40,2252,pending,low
44625,68,2215,verified,low
44626,64,693,verified,low
44627,23,1197,verified,low
44628,37,1139,verified,low
44629,43,547,verified,low
44630,59,684,verified,low
44631,29,2193,verified,medium
44632,30,1342,verified,low
44633,64,2211,verified,high
44634,68,37,verified,low
44635,66,1716,verified,low
44636,30,655,verified,low
44637,19,2032,verified,medium
44638,49,459,verified,medium
44639,67,1448,verified,medium
44640,48,576,verified,medium
44641,28,406,verified,medium
44642,54,39,verified,medium
44643,21,40,verified,medium
44644,51,1354,verified,low
44645,33,2270,verified,high
44646,48,2091,verified,low
44647,42,323,verified,high
44648,56,2382,verified,low
44649,25,1215,verified,medium
44650,25,1258,verified,low
44651,51,509,verified,low
44652,32,1306,verified,high
44653,22,2167,verified,medium
44654,36,672,verified,low
44655,27,303,verified,low
44656,26,2187,verified,medium
44657,46,427,verified,low
44658,69,2109,verified,medium
44659,57,2347,verified,high
44660,54,980,verified,medium
44661,36,1375,verified,low
44662,30,1139,pending,low
44663,63,313,verified,low
44664,57,2037,verified,low
44665,33,1941,verified,low
44666,47,1934,verified,medium
44667,22,2330,verified,low
44668,50,933,verified,low
44669,36,1593,verified,high
44670,36,1587,pending,low
44671,34,1446,verified,low
44672,41,1664,verified,low
44673,45,1535,verified,low
44674,59,100,verified,medium
44675,54,1590,verified,low
44676,39,216,verified,low
44677,56,1243,verified,low
44678,33,364,verified,medium
44679,52,2331,verified,low
44680,44,2037,verified,low
44681,29,1037,verified,high
44682,63,606,verified,low
44683,45,2429,verified,high
44684,69,128,verified,low
44685,18,1372,verified,low
44686,56,2368,verified,low
44687,35,1288,verified,low
44688,40,2170,verified,medium
44689,39,1904,verified,medium
44690,21,168,verified,medium
44691,65,2464,verified,high
44692,28,1491,verified,low
44693,35,1764,pending,low
44694,65,2065,verified,low
44695,24,356,verified,medium
44696,38,620,verified,low
44697,52,1837,verified,high
44698,54,579,verified,low
44699,67,1256,verified,medium
44700,47,1530,verified,low
44701,34,1693,verified,low
44702,50,669,verified,low
44703,33,661,verified,low
44704,32,1836,verified,low
44705,30,1076,verified,low
44706,56,841,verified,low
44707,20,625,verified,low
44708,41,160,verified,high
44709,40,1795,verified,low
44710,62,1011,verified,low
44711,65,1294,verified,medium
44712,18,332,verified,low
44713,49,1914,verified,low
44714,50,770,verified,low
44715,65,1644,verified,low
44716,47,867,verified,low
44717,19,2069,verified,low
44718,35,965,verified,low
44719,47,2118,verified,low
44720,35,2046,verified,low
44721,22,1926,verified,medium
44722,22,168,pending,low
44723,25,1149,verified,low
44724,26,2184,verified,low
44725,49,812,verified,low
44726,31,1160,verified,medium
44727,30,725,verified,low
44728,35,1409,verified,low
44729,21,788,verified,medium
44730,67,575,verified,low
44731,39,1053,verified,low
44732,37,1274,verified,low
44733,32,732,verified,low
44734,24,932,verified,low
44735,30,2459,verified,low
44736,51,241,verified,high
44737,58,2420,pending,medium
44738,47,674,verified,medium
44739,22,912,verified,low
44740,18,1676,verified,medium
44741,48,1610,verified,low
44742,68,1082,verified,low
44743,37,189,verified,medium
44744,36,319,verified,low
44745,46,1914,pending,low
44746,62,1050,verified,low
44747,55,1606,verified,low
44748,27,2086,verified,low
44749,46,150,verified,low
44750,48,1881,verified,low
44751,28,991,verified,low
44752,40,2328,verified,low
44753,47,495,verified,low
44754,42,1344,verified,low
44755,33,2174,pending,low
44756,40,1117,verified,low
44757,50,1943,verified,low
44758,68,191,verified,low
44759,54,2238,pending,low
44760,45,1268,verified,low
44761,44,808,verified,low
44762,23,633,verified,low
44763,55,2434,verified,low
44764,54,774,verified,low
44765,23,269,verified,low
44766,42,1650,verified,low
44767,30,1312,verified,low
44768,50,1609,verified,low
44769,50,1866,verified,low
44770,42,1492,verified,medium
44771,31,1674,pending,medium
44772,57,1504,verified,low
44773,58,2485,verified,medium
44774,59,588,verified,low
44775,55,1475,pending,low
44776,26,985,verified,high
44777,35,371,verified,low
44778,32,1896,verified,low
44779,21,417,verified,low
44780,51,493,verified,low
44781,55,2386,verified,low
44782,34,1026,verified,medium
44783,24,797,verified,high
44784,49,1479,verified,medium
44785,40,800,verified,low
44786,37,1894,verified,low
44787,64,2173,pending,low
44788,19,963,verified,low
44789,38,981,verified,low
44790,29,857,verified,low
44791,59,942,verified,medium
44792,66,782,verified,low
44793,44,151,verified,low
44794,67,1036,verified,low
44795,65,2072,verified,low
44796,27,1510,verified,low
44797,25,360,verified,low
44798,38,1952,verified,high
44799,39,1336,verified,medium
44800,30,1747,verified,low
44801,65,1409,pending,low
44802,57,474,verified,medium
44803,29,2270,verified,low
44804,34,1177,verified,medium
44805,65,218,verified,low
44806,26,1830,verified,high
44807,68,1548,verified,medium
44808,66,1460,verified,high
44809,57,731,verified,low
44810,29,930,verified,medium
44811,26,1829,verified,high
44812,47,889,verified,low
44813,23,1289,verified,medium
44814,42,331,verified,low
44815,45,401,pending,medium
44816,27,2087,verified,high
44817,58,1775,verified,low
44818,45,561,verified,low
44819,46,290,verified,low
44820,53,949,verified,low
44821,28,696,verified,low
44822,38,925,pending,low
44823,55,2011,verified,low
44824,43,1242,verified,medium
44825,35,1199,verified,low
44826,21,2424,verified,medium
44827,61,2427,verified,low
44828,58,1423,pending,low
44829,32,927,verified,low
44830,40,2323,verified,low
44831,58,748,verified,high
44832,23,2239,verified,low
44833,60,551,verified,low
44834,24,2132,verified,low
44835,63,1644,verified,low
44836,65,1726,pending,low
44837,32,1776,verified,low
44838,69,2084,verified,low
44839,26,940,verified,low
44840,68,2260,verified,low
44841,47,2308,verified,low
44842,61,1845,verified,low
44843,60,64,verified,low
44844,45,677,pending,low
44845,47,860,verified,low
44846,25,1307,verified,medium
44847,52,1106,verified,low
44848,68,339,verified,low
44849,52,225,verified,low
44850,43,1890,verified,low
44851,47,1019,verified,medium
44852,52,335,verified,high
44853,55,1538,verified,low
44854,28,1832,verified,low
44855,37,913,verified,low
